,H1,H2,lnD1,lnD2,lnD3,lnD4,lnD5,lnD6,E1,E2,E3,SN
4362,212,548,-1.470850573,-1.836150325,-2.185246601,-2.389778305,-2.708600352,-2.970454466,2906,326,136,7.675792458
4363,61,569,-0.509393317,-1.317141502,-2.080562169,-2.667580269,-3.033226478,-2.95459033,4237,160,145,3.773146688
4364,229,343,-1.731944587,-2.005150729,-2.304086219,-2.525228769,-2.841810191,-3.11925676,5182,346,165,8.141355187
4365,94,366,-0.488672819,-1.233951028,-1.858797111,-2.364992553,-2.710102305,-2.79393494,1219,182,117,2.754358718
4366,243,506,-1.642839589,-1.947852033,-2.255415289,-2.470057447,-2.782558253,-3.050188459,3871,290,151,8.41455694
4367,221,423,-1.825792064,-2.115773631,-2.409279832,-2.608023887,-2.899513416,-3.150749996,5212,484,169,9.180086621
4368,227,253,-1.526890651,-1.690160018,-1.899857061,-2.081042823,-2.328518475,-2.561355822,8165,289,100,8.89613764
4369,247,328,-1.622776477,-1.860145382,-2.119930258,-2.325751371,-2.612921856,-2.871746294,5052,282,132,8.087559953
4370,232,411,-1.343618087,-1.497985987,-1.669400254,-1.804236991,-1.992823575,-2.168578813,6222,390,64,9.578033493
4371,233,485,-1.432631536,-1.684754307,-1.923121787,-2.085137734,-2.319527814,-2.524604277,3717,381,90,8.518697719
4372,231,596,-1.880656259,-2.158917743,-2.450389288,-2.652284423,-2.942570725,-3.190045443,5753,378,172,10.69492296
4373,214,412,-1.651614991,-1.927647923,-2.24828632,-2.480635783,-2.815913847,-3.106217007,5301,280,160,8.002954908
4374,85,534,-1.339334442,-1.854890981,-2.298294312,-2.475392057,-2.884012024,-3.095773628,6423,472,151,7.101647386
4375,208,208,-1.696194776,-1.970551263,-2.288090647,-2.525603652,-2.866987318,-3.166520595,5562,456,172,7.064326906
4376,228,371,-1.377294977,-1.856746091,-2.20863948,-2.409057338,-2.737221578,-3.009831198,1616,461,145,6.050734971
4377,224,267,-1.658260577,-1.901128006,-2.172171054,-2.3816283,-2.676406196,-2.940297567,5531,429,141,7.897842773
4378,246,509,-1.360938554,-1.713909934,-1.981879354,-2.142083196,-2.388469832,-2.597493211,2127,409,96,7.754971208
4379,215,156,-1.771839202,-1.996203943,-2.296006778,-2.549381173,-2.900603928,-3.21937595,8390,159,186,7.565690679
4380,58,352,-0.417456721,-1.358095707,-2.158831129,-2.799014836,-2.735678368,-3.040729639,2912,155,159,2.474728706
4381,242,495,-1.342813505,-1.532662074,-1.713909934,-1.848710846,-2.034468176,-2.202287372,4412,403,64,9.406189239
4382,229,578,-1.441933929,-1.594598562,-1.786592839,-1.948413279,-2.16613297,-2.36733697,7952,199,78,10.15549894
4383,174,228,-1.478672843,-1.914198326,-2.360532053,-2.613058254,-3.108677033,-3.381983163,2939,444,196,4.987009586
4384,235,483,-1.341053345,-1.672643988,-1.973497196,-2.164825153,-2.452362018,-2.69577584,2511,304,106,7.115928619
4385,99,579,-1.306411666,-1.824365309,-2.26125123,-2.432352151,-2.828524355,-3.032603748,4330,441,142,7.157982442
4386,246,318,-1.448042113,-1.641134999,-1.861817193,-2.043456828,-2.29441853,-2.52635384,5392,260,95,8.115109531
4387,137,493,-1.278624514,-1.613646757,-1.919911073,-2.080722362,-2.342678187,-2.562522305,4042,492,93,7.351134982
4388,209,539,-1.292257719,-1.571756845,-1.828963018,-1.987628378,-2.223311912,-2.424300852,3119,370,80,8.001197656
4389,203,521,-1.160083519,-1.626380633,-1.934060633,-2.089491878,-2.354194227,-2.573082341,1346,438,94,6.707007213
4390,209,212,-1.500359317,-1.887829938,-2.276819885,-2.526228769,-2.972992787,-3.242912403,2843,414,177,5.320221225
4391,187,481,-1.442145395,-1.643718846,-1.899923912,-2.090623831,-2.356830108,-2.592002003,7596,283,97,8.906857275
4392,192,564,-1.20450628,-1.337504197,-1.491477115,-1.621611713,-1.77975185,-1.923327077,8138,401,46,10.69648107
4393,247,328,-1.410095371,-1.721207813,-2.027380542,-2.246866604,-2.566420439,-2.844385521,2901,272,125,6.400073963
4394,229,531,-1.418982856,-1.602412647,-1.821085299,-1.996203943,-2.235580864,-2.452362018,6145,219,85,9.122823894
4395,195,407,-1.381784546,-1.85834809,-2.267990448,-2.48386719,-2.910839807,-3.148883453,1980,386,161,5.961214538
4396,62,575,-1.217328259,-1.859374719,-2.335004984,-2.503722564,-2.943139823,-3.153556359,7581,442,157,6.851324696
4397,83,537,-1.243198851,-1.841496081,-2.277307286,-2.450505223,-2.861900926,-3.073910055,3774,476,149,6.481662176
4398,220,315,-1.511630852,-1.692384833,-1.934268181,-2.146179814,-2.432693778,-2.698743642,7875,162,114,8.177375136
4399,207,550,-1.509728333,-1.740971302,-2.043302495,-2.284646948,-2.621826634,-2.921181542,6395,170,135,8.181471517
4400,159,446,-1.341856512,-1.843832015,-2.265192974,-2.466752439,-2.88741613,-3.11609363,2111,429,156,6.067395401
4401,226,308,-1.45153713,-1.635422609,-1.860016897,-2.045697336,-2.301186072,-2.537042404,6447,282,96,8.283053017
4402,63,388,-1.248726128,-1.921480986,-2.440583591,-2.64704918,-3.177493987,-3.424670738,6262,485,199,5.213238384
4403,142,330,-1.503232754,-1.868402961,-2.303385413,-2.549381173,-3.01920563,-3.283147715,5864,380,179,6.33234256
4404,198,418,-1.351892934,-1.611490017,-1.878887217,-2.056428387,-2.317394209,-2.544911464,4019,398,93,7.548767168
4405,93,494,-1.215910442,-1.872882761,-2.337176538,-2.523980174,-2.980646636,-3.20719432,2338,461,168,5.771062896
4406,236,504,-1.370932954,-1.554618343,-1.76288051,-1.92675479,-2.152184292,-2.356724539,5450,244,77,8.958758925
4407,74,460,-1.24747199,-1.89292878,-2.41709848,-2.611831343,-3.123565645,-3.360439389,5342,432,188,5.756967784
4408,188,535,-1.23333296,-1.486070498,-1.718694898,-1.86091664,-2.070917971,-2.252082111,3568,434,67,8.234367629
4409,182,343,-1.599240087,-1.881443506,-2.263460538,-2.540461644,-3.008817513,-3.306614739,6884,201,187,7.013241835
4410,185,263,-1.452135063,-1.699526747,-2.000112935,-2.222850125,-2.540842282,-2.821274892,5760,405,123,6.932973558
4411,185,416,-1.54103188,-1.867367027,-2.269730756,-2.532249861,-2.997333555,-3.274917216,4944,244,179,6.894379386
4412,129,502,-1.363515774,-1.778211657,-2.172697832,-2.360002364,-2.736758365,-2.949421371,4094,436,133,7.028364948
4413,175,411,-1.44028603,-1.837908125,-2.253985423,-2.484826653,-2.925087434,-3.173185699,3298,341,163,6.34287171
4414,60,482,-1.206442518,-1.881312255,-2.413628392,-2.602474709,-3.118578104,-3.352121544,8151,421,185,5.964841348
4415,163,319,-1.574746673,-1.860273884,-2.251891979,-2.522608517,-2.988161008,-3.275975417,7915,243,180,6.999821757
4416,224,423,-1.413706669,-1.587138405,-1.803629642,-1.982169651,-2.226643089,-2.451665316,6846,221,87,8.78619829
4417,59,553,-1.09595582,-1.888688959,-2.357886409,-2.535274057,-3.008817513,-3.230442461,2928,442,170,5.80589573
4418,95,560,-1.34338814,-1.814987155,-2.299091204,-2.493261454,-2.942381098,-3.163914267,7331,379,157,7.295558294
4419,242,420,-1.262591107,-1.375196174,-1.514673336,-1.635833224,-1.802537342,-1.963331015,8401,262,52,10.4671316
4420,178,589,-1.576244945,-1.855466336,-2.235487349,-2.508011524,-2.967922573,-3.258656695,7080,199,178,8.263297538
4421,80,491,-1.184725887,-1.854890981,-2.322991903,-2.509732271,-2.972015747,-3.199563514,2916,456,166,5.693236823
4422,137,588,-1.168670013,-1.870867614,-2.408278998,-2.597761847,-3.117222171,-3.343589069,1367,347,184,5.994640333
4423,183,276,-1.438978095,-1.826413028,-2.219347494,-2.457369307,-2.891912945,-3.150983559,3027,426,162,5.565956076
4424,228,330,-1.337161399,-1.629028562,-1.907843948,-2.102178069,-2.386510328,-2.635962125,2927,383,103,6.588674289
4425,180,577,-1.256073442,-1.822259915,-2.282488391,-2.481472553,-2.930506489,-3.152152193,1532,334,157,6.428301976
4426,51,306,-0.613855524,-1.232200826,-1.787847132,-2.24497678,-2.581241354,-2.707100652,8515,259,107,3.602742055
4427,181,237,-1.431584657,-1.835147253,-2.236703724,-2.479919108,-2.92863453,-3.193695526,2808,478,168,5.177690465
4428,167,221,-1.508326411,-1.835648663,-2.231195097,-2.48795128,-2.942001951,-3.217626605,5136,400,171,5.830600252
4429,223,490,-1.422709414,-1.6563723,-1.93537583,-2.151840206,-2.453989547,-2.721287428,4938,193,111,7.7474564
4430,171,501,-1.38365784,-1.599636107,-1.875032388,-2.069253615,-2.344553578,-2.583357757,7607,287,95,8.592526458
4431,74,316,-0.157894345,-0.714861233,-1.218680433,-1.640103327,-1.810575383,-2.066091057,2226,167,60,2.51294273
4432,219,192,-1.436325295,-1.635935904,-1.879869631,-2.08401197,-2.364141399,-2.622101889,5892,410,105,7.303932603
4433,244,336,-1.385414748,-1.536931222,-1.726252667,-1.889879593,-2.115193079,-2.329031743,7029,191,79,8.758560177
4434,159,380,-1.461233448,-1.809597627,-2.217508921,-2.457369307,-2.898605563,-3.154493566,4914,332,160,6.548000983
4435,201,275,-1.427866637,-1.846300136,-2.284155958,-2.542493391,-3.037387949,-3.313461267,2664,290,183,5.167676723
4436,210,456,-1.274609884,-1.466247073,-1.673336638,-1.822693016,-2.03408584,-2.224051215,5017,369,67,8.572433553
4437,174,270,-1.585916717,-1.854252085,-2.240643691,-2.531369524,-3.021255231,-3.337377869,8229,157,192,6.663985461
4438,217,366,-1.449745474,-1.631734647,-1.874901976,-2.085137734,-2.370007769,-2.633035497,7455,160,106,8.076108954
4439,213,282,-1.413788895,-1.624094802,-1.882756962,-2.090785643,-2.378710483,-2.639597475,5757,283,105,7.377871283
4440,114,544,-1.159987817,-1.838662415,-2.372256766,-2.561744499,-3.076291781,-3.305796297,1841,358,178,5.71850264
4441,105,594,-1.329422655,-1.777028505,-2.261347185,-2.462284472,-2.915628029,-3.138217922,6621,339,152,7.400748361
4442,127,341,-1.375670989,-1.838222344,-2.356091361,-2.59924064,-3.140526858,-3.406712562,4475,345,193,5.405431413
4443,70,540,-1.072009307,-1.865298373,-2.390324007,-2.572034397,-3.094889845,-3.323680939,2587,388,181,5.498630622
4444,106,484,-1.199151114,-1.795225469,-2.250846898,-2.439780332,-2.882582176,-3.108453144,2338,431,153,5.740480562
4445,202,162,-1.499418267,-1.79721432,-2.150980509,-2.407168133,-2.832253805,-3.11002142,4431,348,158,5.685474469
4446,78,319,-1.300079968,-1.836087603,-2.353036636,-2.57768005,-3.106663834,-3.365347729,7506,478,187,5.210719097
4447,187,455,-1.213484565,-1.408662677,-1.610038093,-1.7470347,-1.944351365,-2.121180623,4964,473,60,8.473069162
4448,171,406,-1.264147527,-1.547120606,-1.825481727,-1.997824689,-2.259813001,-2.486748345,3713,468,88,7.007018259
4449,188,381,-1.483598528,-1.843010659,-2.287203991,-2.568375219,-3.093345102,-3.391148046,4133,208,194,6.049340108
4450,125,409,-1.407681443,-1.785042081,-2.227106632,-2.45795318,-2.913599444,-3.163204627,6459,359,159,6.61512056
4451,243,310,-1.249981839,-1.393762176,-1.553577563,-1.681954843,-1.866461464,-2.042762517,5771,443,58,8.938163261
4452,250,201,-1.326780945,-1.847314463,-2.292733777,-2.550405632,-3.064011114,-3.341891276,1489,273,187,4.224495787
4453,250,201,-1.475956521,-1.817323461,-2.184268866,-2.452013606,-2.90497791,-3.196869745,2992,161,171,5.244436217
4454,78,429,-1.241536225,-1.786712228,-2.243278987,-2.440124507,-2.887954681,-3.120842085,5838,473,154,5.858408648
4455,190,517,-1.161903588,-1.351892934,-1.544399516,-1.677663221,-1.862203393,-2.026014525,4765,425,53,8.756402199
4456,138,207,-1.45809116,-1.836024886,-2.323808729,-2.597761847,-3.147951487,-3.437965106,6209,320,198,5.21387815
4457,55,598,-1.026775465,-1.855594238,-2.393604491,-2.564859362,-3.092463463,-3.313186504,4382,367,177,5.907329161
4458,223,174,-1.420844399,-1.577164352,-1.79143952,-1.985150062,-2.24620476,-2.493987759,8387,178,95,7.981825683
4459,97,484,-1.203972804,-1.737555415,-2.132083113,-2.309811138,-2.692521399,-2.906257267,2924,494,129,6.091913834
4460,81,591,-1.211098129,-1.81106462,-2.391088492,-2.580977119,-3.120615456,-3.350124111,6438,330,180,6.604062214
4461,94,536,-1.25846419,-1.814127785,-2.394042703,-2.60166521,-3.158721902,-3.400397701,5709,319,188,6.299414912
4462,173,567,-1.270433171,-1.493033605,-1.753250548,-1.924765286,-2.16971642,-2.379466137,5929,304,76,8.527443853
4463,131,454,-1.343426461,-1.800053772,-2.304386715,-2.535905251,-3.047657346,-3.30008588,4193,315,176,6.068280158
4464,177,451,-1.179540388,-1.336171752,-1.513446147,-1.642684506,-1.822507378,-1.986534246,7055,489,52,9.223903574
4465,133,526,-1.242921554,-1.752384922,-2.210005912,-2.404617819,-2.84095322,-3.063368922,2588,361,145,6.234624197
4466,143,555,-1.304272076,-1.717802937,-2.13377102,-2.330881692,-2.729835793,-2.945990182,3556,342,130,6.965375488
4467,153,381,-1.503412618,-1.798784084,-2.210279422,-2.484826653,-2.969285104,-3.259177122,8075,223,174,6.985749582
4468,244,520,-0.972014881,-1.142219408,-1.279307169,-1.399095953,-1.538141031,-1.665056336,3020,450,35,8.828957648
4469,196,496,-1.227377913,-1.695431626,-2.057210493,-2.240925713,-2.599644327,-2.807262986,1615,378,117,6.346305017
4470,186,526,-1.441637952,-1.759912026,-2.143873402,-2.390979244,-2.822283295,-3.081290162,4492,231,149,7.229649204
4471,172,344,-1.474819611,-1.756199294,-2.118847872,-2.368511243,-2.787905426,-3.054633381,6223,266,148,6.860247784
4472,169,256,-1.224209526,-1.818616923,-2.283174699,-2.519498095,-3.029702793,-3.293868804,1310,474,179,4.108513067
4473,182,484,-1.090941782,-1.241363194,-1.40055557,-1.522480704,-1.682169909,-1.827842709,6095,500,43,9.279594896
4474,194,442,-1.206676456,-1.465121142,-1.710917081,-1.86723761,-2.100951225,-2.30538902,3317,422,73,7.341839048
4475,144,466,-1.409481108,-1.783969887,-2.248475767,-2.500548346,-2.999138067,-3.264134731,5465,269,171,6.636929296
4476,151,287,-1.433973143,-1.702869857,-2.028140247,-2.249423545,-2.614150106,-2.858408083,6749,498,126,6.890182177
4477,230,304,-1.288369421,-1.498567604,-1.719364392,-1.887962047,-2.127623891,-2.347164136,4085,413,79,7.371829735
4478,42,514,-0.998558831,-1.858412224,-2.401963537,-2.584417641,-3.142377854,-3.374360728,7606,374,185,5.355922697
4479,243,253,-1.353053027,-1.72850302,-2.060894604,-2.285629652,-2.667436228,-2.915628029,2127,372,133,5.478019084
4480,160,185,-1.457103166,-1.79143952,-2.214574216,-2.48386719,-2.973970782,-3.261000751,5366,348,174,5.356803861
4481,208,532,-1.393318976,-1.715798928,-2.066801761,-2.29303088,-2.679025522,-2.917845735,3418,242,129,7.172614091
4482,206,476,-1.265103804,-1.403766107,-1.584306372,-1.73250991,-1.93440657,-2.121931593,8497,253,61,9.645600345
4483,74,526,-1.18515105,-1.79787815,-2.385314741,-2.579525069,-3.136144427,-3.373193185,7490,333,183,6.139587041
4484,227,547,-1.129050878,-1.249318906,-1.392352676,-1.519871469,-1.680128653,-1.829835238,7107,264,43,10.13709783
4485,158,211,-1.297331556,-1.814434618,-2.330675973,-2.584285094,-3.148417361,-3.42497791,2207,378,195,3.994301558
4486,203,240,-1.381744726,-1.547402522,-1.774017788,-1.969977457,-2.235674388,-2.483507629,8379,268,92,8.070991803
4487,197,497,-1.414241263,-1.690214222,-2.015078036,-2.237546697,-2.601530358,-2.838728525,4634,244,121,7.499554452
4488,154,529,-1.214730461,-1.723727059,-2.158657924,-2.351775337,-2.770351227,-2.989153958,1971,351,136,6.165610208
4489,120,206,-1.304603781,-1.807035557,-2.334178965,-2.585478649,-3.154259182,-3.430832187,3444,463,195,4.102207709
4490,73,189,-0.728504964,-1.21069535,-1.760784195,-2.236422891,-2.60193497,-2.747779043,6679,316,110,3.413019568
4491,106,295,-1.36136763,-1.78230431,-2.286908614,-2.535526487,-3.068518043,-3.339349978,7629,373,181,5.554876216
4492,153,438,-1.417991448,-1.718527595,-2.097361143,-2.333250507,-2.745907844,-2.995532294,6452,287,138,7.190115904
4493,138,254,-1.435652687,-1.789521974,-2.264422632,-2.541477001,-3.08281638,-3.374945011,6986,265,187,5.618684178
4494,103,566,-1.307150519,-1.733754747,-2.228405695,-2.443918269,-2.920995927,-3.155431652,7814,308,153,7.197427308
4495,70,561,-1.148979696,-1.752269562,-2.29085417,-2.473254797,-2.970259478,-3.19393934,7726,349,158,6.431247061
4496,75,313,-1.16311881,-1.805270331,-2.328415853,-2.551046452,-3.101537332,-3.361303818,3843,469,185,4.307647812
4497,159,356,-1.404702761,-1.746174436,-2.164476691,-2.416537973,-2.879906708,-3.147485829,4990,283,157,6.161188105
4498,188,417,-1.47455743,-1.758750316,-2.134785133,-2.407168133,-2.865230465,-3.157780726,5640,180,162,6.78690586
4499,111,551,-1.140559916,-1.62455155,-1.97840235,-2.134700584,-2.463340872,-2.653704071,2511,460,101,6.613713807
4500,72,329,-0.474220508,-0.937463297,-1.477357572,-1.923258642,-2.180544467,-2.304386715,7061,167,79,3.571025313
4501,57,414,-1.005914609,-1.835962172,-2.347164136,-2.552714509,-3.108005516,-3.356702142,2261,420,185,4.339062102
4502,152,287,-1.265316435,-1.783969887,-2.297100163,-2.540715387,-3.087409062,-3.35584168,2269,342,184,4.428297988
4503,204,164,-1.38489534,-1.768961333,-2.186937669,-2.452826756,-2.940486799,-3.225145438,2800,305,169,4.588976789
4504,240,194,-1.278050008,-1.753481508,-2.144214757,-2.386836645,-2.836338221,-3.101982073,1507,400,154,4.397635382
4505,105,508,-1.220949429,-1.712079904,-2.183292087,-2.378926326,-2.824640199,-3.050399675,4401,361,142,6.263289719
4506,130,439,-1.257443907,-1.694832415,-2.112543413,-2.315062615,-2.727385937,-2.956319271,3364,395,133,6.024655853
4507,61,499,-0.999373472,-1.827034377,-2.436802435,-2.621826634,-3.236785245,-3.476028692,4114,328,198,4.97243496
4508,108,531,-1.090376298,-1.650364079,-2.005447862,-2.167267796,-2.51219563,-2.711305494,1647,484,108,6.130589226
4509,172,196,-1.426699776,-1.745601337,-2.141402055,-2.404839327,-2.866811493,-3.148883453,4843,332,159,5.448943459
4510,144,277,-1.344001449,-1.718527595,-2.116188517,-2.350096076,-2.78191205,-3.039057398,3892,483,145,5.440502074
4511,81,434,-1.088414464,-1.767144908,-2.241207813,-2.440354023,-2.925087434,-3.163914267,2341,431,159,4.936069145
4512,106,263,-1.335601247,-1.77620113,-2.317800259,-2.574000193,-3.152386084,-3.430523211,7320,336,192,5.106669161
4513,46,481,-0.979843073,-1.800780032,-2.2782828,-2.469584634,-2.975341584,-3.209916083,3847,414,164,4.962576638
4514,158,242,-1.24361494,-1.757010277,-2.207820517,-2.448883351,-2.943519402,-3.210163884,1783,483,166,4.222184529
4515,41,550,-0.89788614,-1.817877597,-2.281117186,-2.468639677,-2.97632188,-3.208430567,1371,406,165,5.01558543
4516,175,284,-1.354950745,-1.708319462,-2.092162106,-2.330675973,-2.756557905,-3.015322923,3441,372,142,5.570703483
4517,189,385,-1.401367391,-1.670356327,-1.998783639,-2.229985401,-2.606667587,-2.855796433,5063,256,124,6.939622515
4518,79,459,-1.110421747,-1.731662045,-2.200841109,-2.392947533,-2.855274921,-3.086532638,3530,417,148,5.381906551
4519,84,351,-1.202174422,-1.738465178,-2.213110087,-2.429055757,-2.913231052,-3.163204627,4864,466,158,5.071990104
4520,198,177,-1.316096882,-1.757879918,-2.202739758,-2.463810741,-2.971039661,-3.251399017,2160,347,171,4.205940656
4521,172,195,-1.463175405,-1.690647968,-2.009915479,-2.261155283,-2.654272495,-2.929008642,8429,273,135,6.818652551
4522,105,593,-1.207010748,-1.685995035,-2.170680022,-2.363184715,-2.810415208,-3.028875492,4935,321,137,6.790116315
4523,133,234,-1.405803432,-1.712800425,-2.106936076,-2.359578815,-2.805277217,-3.077376263,7630,439,149,6.052051537
4524,194,594,-1.367904496,-1.651145716,-1.987482425,-2.212470204,-2.584815387,-2.820603187,4438,219,117,7.642660225
4525,172,308,-1.411694224,-1.742340931,-2.166569289,-2.439436276,-2.934449045,-3.22338598,4893,220,167,5.766806871
