H1,H2,D1,D2,D3,D4,D5,D6,E1,E2,E3,,,,,,,
132,270,0.3071,0.19578,0.1188,0.09257,0.05425,0.04615,3396,317,156,,,,,,,
224,511,0.19181,0.15519,0.12131,0.10044,0.0773,0.06125,6682,293,119,,,,,,,
62,292,0.72623,0.35309,0.18521,0.10997,0.10008,0.0761,3162,164,99,,,,,,,
246,395,0.26981,0.20436,0.16172,0.13809,0.10927,0.08879,2652,432,83,,,,,,,
122,153,0.64292,0.4063,0.24344,0.15308,0.11481,0.09965,1593,237,79,,,,,,,
232,253,0.21004,0.17487,0.14115,0.11829,0.09258,0.07368,6686,446,104,,,,,,,
197,445,0.20492,0.15746,0.1184,0.09787,0.07409,0.05827,5296,416,124,,,,,,,
90,544,0.38984,0.21017,0.15142,0.12916,0.09242,0.07579,1106,489,96,,,,,,,
57,230,0.54306,0.30845,0.18737,0.12018,0.0852,0.07292,4066,381,99,,,,,,,
143,205,0.49691,0.39385,0.2847,0.22313,0.15148,0.12168,5003,227,62,,,,,,,
45,409,0.42684,0.18513,0.10906,0.0891,0.05045,0.04527,4382,350,161,,,,,,,
76,481,0.69713,0.50898,0.40371,0.35568,0.28337,0.24743,3646,342,30,,,,,,,
216,238,0.17943,0.14533,0.11288,0.092,0.06931,0.05355,7415,486,141,,,,,,,
214,280,0.22764,0.18372,0.14055,0.1131,0.08376,0.06385,6120,256,117,,,,,,,
82,552,0.56408,0.24506,0.10655,0.05445,0.03613,0.04214,2103,156,180,,,,,,,
71,426,0.67497,0.43617,0.31882,0.26911,0.1953,0.16623,2547,306,46,,,,,,,
68,353,0.4078,0.23338,0.14374,0.11603,0.07084,0.06105,5564,354,120,,,,,,,
93,293,0.50135,0.35687,0.26051,0.21277,0.1504,0.12442,3140,500,62,,,,,,,
223,363,0.4221,0.36223,0.29832,0.2537,0.19987,0.16453,4546,156,46,,,,,,,
124,358,0.46063,0.36473,0.28768,0.24699,0.19192,0.16314,4235,482,47,,,,,,,
93,180,0.51497,0.21773,0.10123,0.08405,0.03742,0.0377,1389,187,185,,,,,,,
167,320,0.39364,0.25606,0.17408,0.13985,0.09262,0.07751,1584,324,97,,,,,,,
78,396,0.70991,0.52699,0.41482,0.35925,0.27975,0.2395,3417,382,32,,,,,,,
131,553,0.25273,0.1872,0.12834,0.10345,0.07036,0.05613,8333,299,122,,,,,,,
232,184,0.20743,0.15081,0.10867,0.08557,0.06035,0.04452,3507,430,162,,,,,,,
237,248,0.28257,0.24178,0.20173,0.17373,0.14061,0.11497,5667,439,67,,,,,,,
65,274,0.44355,0.2511,0.1534,0.12165,0.07186,0.06163,4424,388,118,,,,,,,
206,540,0.36698,0.31328,0.27131,0.24004,0.20832,0.18324,4117,475,36,,,,,,,
91,245,0.40673,0.18535,0.10021,0.0803,0.04123,0.03791,1359,336,188,,,,,,,
91,334,0.33675,0.22177,0.14002,0.11149,0.06958,0.05892,7211,357,124,,,,,,,
202,511,0.21716,0.1663,0.11844,0.09196,0.06108,0.04652,5607,193,152,,,,,,,
42,337,0.65237,0.38349,0.26099,0.1848,0.13936,0.11739,6223,335,64,,,,,,,
138,514,0.56139,0.35271,0.23308,0.19304,0.12999,0.11232,1376,196,66,,,,,,,
88,154,0.54733,0.27758,0.14309,0.08255,0.05656,0.05258,1920,237,133,,,,,,,
68,364,0.77366,0.50739,0.37034,0.27966,0.21871,0.18349,2167,307,42,,,,,,,
70,410,0.42115,0.22752,0.12878,0.10479,0.05983,0.05327,5569,270,135,,,,,,,
122,328,0.54791,0.39478,0.29735,0.24801,0.1822,0.15229,1845,424,51,,,,,,,
168,455,0.40065,0.30678,0.22577,0.1857,0.13427,0.11285,3443,223,66,,,,,,,
166,503,0.32025,0.24267,0.17874,0.14852,0.10865,0.08876,4061,290,80,,,,,,,
170,228,0.43429,0.27232,0.16553,0.12759,0.07357,0.06238,1559,191,115,,,,,,,
130,193,0.5862,0.46305,0.33901,0.24754,0.18564,0.14964,4192,342,51,,,,,,,
71,589,0.45509,0.20531,0.10772,0.09011,0.04801,0.04507,2957,239,159,,,,,,,
199,271,0.21854,0.18241,0.14489,0.12013,0.09273,0.07306,8245,448,104,,,,,,,
95,201,0.55675,0.29976,0.16329,0.09786,0.06773,0.06087,1849,228,116,,,,,,,
162,428,0.37951,0.22772,0.15745,0.13053,0.08977,0.07663,1203,375,99,,,,,,,
178,315,0.27483,0.22586,0.17626,0.1459,0.1119,0.08805,6871,390,85,,,,,,,
108,458,0.4227,0.30647,0.22171,0.18678,0.1365,0.1167,4830,332,64,,,,,,,
148,360,0.23155,0.14968,0.09569,0.07602,0.0477,0.03705,3641,422,182,,,,,,,
89,586,0.53648,0.34891,0.23063,0.19437,0.13423,0.11735,4285,213,62,,,,,,,
226,275,0.171,0.12656,0.09291,0.07445,0.05393,0.04071,4627,490,179,,,,,,,
43,593,0.66207,0.29974,0.20064,0.16993,0.11253,0.09911,1773,254,76,,,,,,,
203,324,0.41764,0.35366,0.28676,0.24235,0.1885,0.15436,4578,228,49,,,,,,,
237,515,0.172,0.1248,0.0885,0.06944,0.04856,0.03578,4387,272,197,,,,,,,
223,468,0.23393,0.15678,0.10372,0.08036,0.0502,0.03831,2631,234,176,,,,,,,
110,248,0.41209,0.29712,0.19047,0.14629,0.08901,0.07344,7000,218,98,,,,,,,
92,555,0.51941,0.22766,0.11112,0.09215,0.04422,0.04305,1465,190,164,,,,,,,
247,342,0.29656,0.23819,0.18678,0.15366,0.11452,0.09162,3678,191,82,,,,,,,
158,483,0.20468,0.15373,0.10627,0.0838,0.05858,0.04344,7886,304,159,,,,,,,
223,185,0.2771,0.15911,0.10243,0.07994,0.04842,0.03692,1318,442,181,,,,,,,
247,502,0.15177,0.1095,0.08041,0.06538,0.04816,0.03714,4384,416,192,,,,,,,
82,591,0.35084,0.19311,0.10723,0.08846,0.05104,0.04617,5479,274,155,,,,,,,
169,430,0.20757,0.14647,0.09512,0.07323,0.04507,0.03424,5385,277,194,,,,,,,
183,600,0.24255,0.18165,0.13851,0.1186,0.09386,0.0772,3962,437,90,,,,,,,
184,218,0.5474,0.38059,0.27504,0.22012,0.15124,0.12375,1135,366,62,,,,,,,
85,568,0.55375,0.28461,0.19035,0.16127,0.1091,0.09547,1110,279,79,,,,,,,
114,593,0.43121,0.24227,0.1192,0.09249,0.04241,0.04002,2838,154,170,,,,,,,
234,267,0.32354,0.25297,0.19795,0.16441,0.12328,0.09934,2807,369,76,,,,,,,
94,413,0.43125,0.27779,0.18883,0.15599,0.10644,0.09057,3431,347,83,,,,,,,
164,245,0.49703,0.39112,0.30039,0.2472,0.18208,0.1498,2662,416,52,,,,,,,
181,361,0.20998,0.16759,0.1266,0.10311,0.07705,0.05959,7618,390,123,,,,,,,
56,457,0.30945,0.15341,0.097,0.08004,0.05006,0.03968,5163,497,170,,,,,,,
87,313,0.30529,0.18924,0.11382,0.09029,0.05358,0.046,7069,389,157,,,,,,,
99,589,0.42,0.24478,0.15925,0.13482,0.09133,0.08026,2439,296,92,,,,,,,
144,544,0.34472,0.2699,0.19085,0.15019,0.10142,0.08319,7409,158,88,,,,,,,
125,393,0.31612,0.20914,0.14394,0.11824,0.08105,0.06467,3047,444,110,,,,,,,
137,168,0.26684,0.19418,0.12288,0.09194,0.0534,0.04351,7861,197,163,,,,,,,
168,278,0.31867,0.17718,0.10502,0.08256,0.04706,0.04085,1434,316,177,,,,,,,
238,288,0.19083,0.16068,0.12961,0.10762,0.08353,0.06586,8281,250,117,,,,,,,
98,285,0.43865,0.2499,0.16096,0.12759,0.07862,0.06633,1420,427,112,,,,,,,
142,529,0.23298,0.16775,0.10739,0.08221,0.04983,0.03776,7621,233,173,,,,,,,
129,297,0.25743,0.1771,0.10977,0.08442,0.04992,0.03777,6450,292,171,,,,,,,
233,165,0.28213,0.2267,0.17414,0.13955,0.10019,0.07795,4299,220,97,,,,,,,
91,446,0.29339,0.1762,0.10237,0.08246,0.04847,0.03783,6695,328,169,,,,,,,
170,239,0.45933,0.37044,0.2857,0.23415,0.17245,0.14131,3557,365,55,,,,,,,
68,220,0.96847,0.68177,0.47862,0.34012,0.2609,0.20994,2466,357,37,,,,,,,
92,214,0.36636,0.21604,0.12594,0.09853,0.05535,0.04791,3714,396,149,,,,,,,
126,586,0.51839,0.38132,0.30244,0.26782,0.21667,0.19243,2214,351,37,,,,,,,
248,389,0.21857,0.14973,0.11102,0.092,0.06893,0.05387,2352,466,135,,,,,,,
88,309,0.61674,0.34276,0.2025,0.13034,0.09363,0.08149,1902,216,89,,,,,,,
179,386,0.27361,0.19147,0.12093,0.09053,0.05228,0.04268,3822,164,167,,,,,,,
60,227,0.56076,0.26809,0.12976,0.07305,0.05012,0.04839,5316,188,143,,,,,,,
203,520,0.27911,0.19507,0.12863,0.09851,0.06073,0.04976,2938,175,146,,,,,,,
239,164,0.33244,0.28721,0.23974,0.2049,0.16454,0.13318,5339,427,59,,,,,,,
249,241,0.16517,0.1319,0.10114,0.08075,0.05926,0.04465,6726,213,170,,,,,,,
243,388,0.24013,0.20643,0.17175,0.14708,0.11868,0.09694,7208,232,78,,,,,,,
210,294,0.24188,0.19704,0.15418,0.12706,0.09705,0.07598,5834,361,99,,,,,,,
193,560,0.22394,0.1468,0.10042,0.08252,0.05953,0.0458,2664,391,151,,,,,,,
233,596,0.26851,0.2027,0.15453,0.12915,0.09965,0.07996,3037,266,88,,,,,,,
129,268,0.275,0.18713,0.12268,0.09655,0.06117,0.04704,4429,459,145,,,,,,,
43,199,0.53846,0.2618,0.14493,0.08657,0.0601,0.05428,4997,359,130,,,,,,,
43,313,0.37058,0.17234,0.10061,0.08084,0.04498,0.04004,6951,437,180,,,,,,,
109,551,0.64135,0.44518,0.31592,0.26896,0.19656,0.17074,2592,199,43,,,,,,,
66,237,0.48922,0.2462,0.11393,0.0623,0.04208,0.04145,6743,172,165,,,,,,,
93,389,0.37953,0.23153,0.12735,0.10007,0.05413,0.04806,6093,210,146,,,,,,,
104,568,0.54518,0.42114,0.33185,0.29172,0.23477,0.20776,4848,312,34,,,,,,,
154,186,0.31484,0.23396,0.15945,0.12292,0.07854,0.06354,4806,323,116,,,,,,,
68,378,0.43995,0.30166,0.2179,0.1819,0.13047,0.11023,7490,465,69,,,,,,,
172,528,0.34822,0.28965,0.22521,0.18586,0.13928,0.11292,6987,175,64,,,,,,,
246,480,0.25524,0.14592,0.09403,0.07481,0.04662,0.03643,1413,299,184,,,,,,,
57,519,0.37796,0.20606,0.13044,0.1094,0.07109,0.06237,8021,365,118,,,,,,,
228,486,0.25849,0.20352,0.16032,0.13583,0.10712,0.08696,3819,330,83,,,,,,,
214,184,0.24441,0.20578,0.16413,0.13483,0.10324,0.08043,7386,351,96,,,,,,,
92,258,0.54314,0.39397,0.27244,0.2168,0.14484,0.11912,5384,348,63,,,,,,,
229,515,0.41183,0.34526,0.29923,0.26573,0.23043,0.20241,2787,438,33,,,,,,,
107,231,0.52985,0.39755,0.2732,0.19095,0.14014,0.11422,5843,278,65,,,,,,,
171,520,0.25822,0.19775,0.14262,0.11519,0.08091,0.06452,5656,262,109,,,,,,,
237,313,0.51889,0.40647,0.33819,0.29744,0.24106,0.204,1424,462,37,,,,,,,
247,476,0.13937,0.10822,0.08232,0.06677,0.04974,0.03834,6697,346,191,,,,,,,
96,239,0.30165,0.19513,0.11266,0.08695,0.04825,0.04159,8365,304,169,,,,,,,
103,422,0.39844,0.27367,0.19265,0.16052,0.11359,0.09656,4097,375,78,,,,,,,
76,285,0.46081,0.26362,0.1443,0.11452,0.06171,0.05504,5676,231,128,,,,,,,
52,271,0.61916,0.23962,0.12113,0.06778,0.04717,0.04605,2319,209,153,,,,,,,
170,439,0.22397,0.16629,0.10926,0.08125,0.04812,0.03497,6766,168,189,,,,,,,
241,270,0.47422,0.4334,0.38346,0.34448,0.2945,0.25184,6842,172,30,,,,,,,
141,576,0.27363,0.19471,0.1177,0.08565,0.04555,0.03691,6937,150,188,,,,,,,
231,315,0.17084,0.13496,0.1046,0.08611,0.06544,0.05115,6066,473,146,,,,,,,
94,347,0.3933,0.24572,0.1587,0.12796,0.08181,0.06937,3637,364,107,,,,,,,
250,562,0.16578,0.12691,0.09331,0.07263,0.05101,0.03714,5520,192,199,,,,,,,
248,456,0.35832,0.29695,0.24576,0.21291,0.17416,0.14502,3309,248,50,,,,,,,
79,400,0.41063,0.25549,0.16105,0.13092,0.08316,0.07134,6101,309,103,,,,,,,
231,198,0.31506,0.26899,0.21908,0.1828,0.14284,0.11303,5763,205,69,,,,,,,
92,473,0.59585,0.37447,0.25986,0.2187,0.15379,0.13215,2122,260,57,,,,,,,
203,505,0.21875,0.1536,0.11225,0.09381,0.07081,0.05601,3073,451,127,,,,,,,
138,273,0.39245,0.30104,0.20648,0.159,0.10223,0.08255,6311,171,89,,,,,,,
56,345,0.46277,0.23783,0.1296,0.10502,0.05684,0.0514,7891,258,138,,,,,,,
78,288,0.49221,0.32526,0.20262,0.15977,0.09746,0.08231,7466,265,88,,,,,,,
217,532,0.14875,0.11423,0.08416,0.06746,0.04917,0.03742,7063,344,191,,,,,,,
40,200,0.60591,0.24984,0.13281,0.07585,0.05243,0.04943,1961,297,143,,,,,,,
246,186,0.17082,0.13837,0.10896,0.08915,0.06765,0.05244,6673,470,146,,,,,,,
100,479,0.22681,0.14569,0.09186,0.07493,0.05146,0.03823,8031,457,176,,,,,,,
236,508,0.20864,0.14266,0.09972,0.07979,0.05657,0.04253,2818,306,164,,,,,,,
247,550,0.18169,0.1531,0.12622,0.10789,0.08719,0.07175,7863,305,101,,,,,,,
159,275,0.39195,0.25158,0.16031,0.12567,0.07717,0.06482,1853,265,113,,,,,,,
102,476,0.52419,0.30727,0.1688,0.10437,0.07392,0.06617,2941,157,107,,,,,,,
203,497,0.15892,0.12316,0.0919,0.07494,0.05589,0.04342,7277,408,165,,,,,,,
184,175,0.30952,0.24522,0.1798,0.1408,0.0962,0.07683,5184,257,99,,,,,,,
208,398,0.24664,0.21175,0.17475,0.14982,0.121,0.09923,8340,340,75,,,,,,,
109,491,0.37342,0.27243,0.17967,0.14245,0.09249,0.07785,8378,203,93,,,,,,,
150,438,0.29224,0.21934,0.14543,0.10999,0.06737,0.05433,6812,156,133,,,,,,,
146,504,0.41398,0.29456,0.22333,0.19307,0.14804,0.12432,2130,377,58,,,,,,,
96,451,0.56613,0.40313,0.26148,0.18065,0.13401,0.11332,6465,153,64,,,,,,,
141,557,0.40961,0.24002,0.15288,0.12671,0.08274,0.07234,1497,260,102,,,,,,,
171,171,0.2451,0.16901,0.10676,0.08088,0.04748,0.03538,4096,264,183,,,,,,,
113,506,0.49172,0.25064,0.13796,0.11268,0.06257,0.0568,1395,202,127,,,,,,,
46,514,0.4151,0.18898,0.12281,0.10217,0.06488,0.05179,2905,398,132,,,,,,,
80,488,0.27407,0.15274,0.09284,0.07674,0.04777,0.03798,5830,441,175,,,,,,,
204,301,0.38675,0.32207,0.25607,0.21291,0.16159,0.13041,4427,228,58,,,,,,,
154,503,0.36873,0.25693,0.16118,0.12318,0.07307,0.06098,3523,150,117,,,,,,,
101,402,0.43519,0.34237,0.26403,0.22575,0.17333,0.14789,7873,426,51,,,,,,,
231,458,0.14982,0.11831,0.09038,0.07351,0.05505,0.04261,7320,346,172,,,,,,,
59,176,0.506,0.2902,0.16171,0.09819,0.06779,0.05986,7380,346,117,,,,,,,
130,417,0.30571,0.22471,0.16409,0.13714,0.09991,0.0813,4870,452,89,,,,,,,
42,517,0.41495,0.16295,0.09178,0.07651,0.04177,0.03874,5182,328,187,,,,,,,
144,361,0.24407,0.15025,0.09581,0.07676,0.04826,0.03765,2828,459,180,,,,,,,
208,202,0.1688,0.12821,0.09186,0.0715,0.04982,0.03632,6370,359,197,,,,,,,
51,261,0.83731,0.61218,0.45072,0.33799,0.26018,0.21409,8170,413,36,,,,,,,
210,273,0.34705,0.2872,0.22647,0.1864,0.1395,0.11146,4628,229,68,,,,,,,
156,574,0.18687,0.12461,0.08354,0.06876,0.04934,0.03788,4574,485,181,,,,,,,
55,476,0.43116,0.22732,0.14995,0.12491,0.08222,0.07128,4490,375,105,,,,,,,
54,247,0.4011,0.18984,0.09665,0.07847,0.03881,0.03654,7892,304,191,,,,,,,
65,341,0.41394,0.23363,0.1383,0.11125,0.06537,0.05694,6813,322,127,,,,,,,
103,291,0.40467,0.28022,0.16858,0.12847,0.07326,0.06176,7656,174,114,,,,,,,
115,182,0.48137,0.36242,0.24166,0.16217,0.1151,0.09314,6676,221,78,,,,,,,
238,260,0.17787,0.14323,0.11235,0.09236,0.07035,0.05486,6359,432,138,,,,,,,
90,593,0.38593,0.21812,0.15921,0.1381,0.10188,0.085,1462,472,85,,,,,,,
225,299,0.15806,0.1271,0.09883,0.081,0.0614,0.04778,7656,466,157,,,,,,,
74,484,0.28809,0.15802,0.08866,0.07263,0.04175,0.0328,8094,361,192,,,,,,,
101,576,0.25347,0.15255,0.09115,0.07482,0.04627,0.03691,5903,374,177,,,,,,,
131,270,0.58938,0.47327,0.34618,0.25314,0.19041,0.15421,5628,170,49,,,,,,,
136,547,0.19694,0.1313,0.08753,0.07226,0.05181,0.03974,5387,498,173,,,,,,,
88,475,0.31441,0.21302,0.1512,0.12805,0.09252,0.0759,6715,489,94,,,,,,,
122,518,0.3506,0.25209,0.17451,0.14412,0.10092,0.08633,5289,285,85,,,,,,,
242,438,0.2854,0.17727,0.12834,0.10729,0.07992,0.06256,1365,414,115,,,,,,,
234,526,0.18953,0.14998,0.11686,0.09737,0.07534,0.06014,5500,332,120,,,,,,,
163,532,0.31831,0.2142,0.14857,0.12356,0.08676,0.07068,2417,322,99,,,,,,,
83,255,0.57303,0.24726,0.12653,0.0723,0.0502,0.04779,1206,212,148,,,,,,,
123,440,0.32794,0.2193,0.12689,0.09599,0.05207,0.04461,5654,174,156,,,,,,,
84,182,0.52045,0.34405,0.2183,0.14295,0.10156,0.08433,3784,454,86,,,,,,,
181,475,0.20347,0.157,0.11459,0.09251,0.06775,0.05193,6746,330,137,,,,,,,
179,523,0.2651,0.20127,0.14962,0.12467,0.09493,0.07542,4385,335,94,,,,,,,
103,218,0.3444,0.18881,0.10829,0.08512,0.04686,0.04111,2279,414,174,,,,,,,
182,174,0.20171,0.14909,0.10216,0.07849,0.05288,0.03773,5728,373,183,,,,,,,
144,484,0.28426,0.17609,0.11311,0.09233,0.05988,0.04766,2564,358,143,,,,,,,
250,411,0.23019,0.19972,0.169,0.14696,0.12101,0.10066,7611,276,74,,,,,,,
115,329,0.33899,0.2625,0.19258,0.15756,0.11287,0.09372,8270,438,81,,,,,,,
112,353,0.30902,0.20983,0.13248,0.10446,0.0647,0.05462,6218,307,133,,,,,,,
118,599,0.30405,0.16479,0.1106,0.0943,0.06503,0.05345,1614,463,131,,,,,,,
87,301,0.35637,0.18914,0.09764,0.07827,0.03974,0.03668,4374,267,191,,,,,,,
202,165,0.53333,0.4836,0.41577,0.36324,0.29686,0.24737,7863,184,32,,,,,,,
57,596,0.39255,0.22077,0.14543,0.12443,0.08549,0.07043,8196,359,97,,,,,,,
233,264,0.17693,0.1249,0.08955,0.07129,0.05071,0.03784,3601,490,190,,,,,,,
136,460,0.41024,0.32005,0.24674,0.2115,0.16312,0.14022,4459,354,53,,,,,,,
99,237,0.41805,0.25741,0.15438,0.12084,0.07012,0.05994,3395,323,120,,,,,,,
216,515,0.29864,0.24279,0.18789,0.15345,0.11317,0.09048,4815,161,81,,,,,,,
230,561,0.40695,0.27705,0.22521,0.20044,0.16692,0.14263,1074,459,49,,,,,,,
60,600,0.46504,0.19322,0.11106,0.09336,0.05356,0.04918,2172,283,149,,,,,,,
102,263,0.41331,0.29138,0.18718,0.14567,0.09008,0.07482,6727,271,97,,,,,,,
98,222,0.81984,0.53956,0.3633,0.24982,0.19062,0.15909,1200,310,50,,,,,,,
247,488,0.28046,0.23159,0.19101,0.16515,0.13492,0.11235,4169,301,64,,,,,,,
246,320,0.19186,0.1298,0.08992,0.07067,0.0488,0.03572,2883,333,196,,,,,,,
115,217,0.81144,0.64333,0.49038,0.37454,0.29053,0.23696,2692,409,33,,,,,,,
215,462,0.21234,0.16425,0.12118,0.09669,0.07013,0.053,5229,238,136,,,,,,,
96,305,0.33528,0.21891,0.13193,0.10336,0.06089,0.05194,7104,300,138,,,,,,,
237,543,0.22431,0.18786,0.15069,0.12493,0.0969,0.07665,6882,168,98,,,,,,,
137,465,0.3277,0.2222,0.14954,0.12231,0.08275,0.07054,3349,315,105,,,,,,,
200,234,0.17614,0.1329,0.0945,0.07367,0.05127,0.03743,6195,367,190,,,,,,,
184,496,0.1886,0.13665,0.0958,0.07718,0.0554,0.04208,5168,386,166,,,,,,,
84,370,0.37117,0.21592,0.14231,0.11565,0.07492,0.06365,2786,449,118,,,,,,,
149,484,0.28076,0.16576,0.09746,0.07755,0.04522,0.03515,2449,292,182,,,,,,,
51,579,0.43493,0.22847,0.16258,0.13954,0.09944,0.08207,3092,418,87,,,,,,,
117,286,0.51819,0.39479,0.2951,0.2428,0.1761,0.14576,3550,426,53,,,,,,,
193,296,0.39503,0.29938,0.23152,0.1937,0.14516,0.11766,2155,448,64,,,,,,,
57,460,0.62806,0.46369,0.37966,0.33698,0.27388,0.23974,5740,485,31,,,,,,,
117,431,0.50558,0.2834,0.17312,0.14088,0.0864,0.07522,1406,230,98,,,,,,,
234,551,0.27353,0.23008,0.193,0.16841,0.14063,0.11956,4983,349,58,,,,,,,
69,358,0.43977,0.29334,0.20511,0.16873,0.11675,0.09825,6897,436,77,,,,,,,
225,279,0.27791,0.21747,0.16883,0.13961,0.1065,0.08347,3472,403,90,,,,,,,
124,454,0.48547,0.37033,0.26403,0.21535,0.15177,0.12756,5281,195,58,,,,,,,
56,173,0.61911,0.2068,0.09903,0.08342,0.03602,0.03739,1252,202,188,,,,,,,
138,575,0.26017,0.15305,0.09042,0.07308,0.04375,0.03453,2916,328,187,,,,,,,
245,587,0.19763,0.1531,0.12037,0.10197,0.08064,0.06585,4315,375,107,,,,,,,
165,451,0.25626,0.19043,0.13465,0.10863,0.07513,0.05967,5031,311,118,,,,,,,
77,425,0.36947,0.20226,0.12283,0.10049,0.0614,0.05362,4102,351,137,,,,,,,
173,210,0.41058,0.35359,0.28326,0.23326,0.17612,0.14327,7769,243,55,,,,,,,
221,368,0.19831,0.15431,0.11354,0.08923,0.06352,0.04701,5728,211,155,,,,,,,
204,487,0.19194,0.13587,0.09768,0.08027,0.05926,0.04601,3770,447,154,,,,,,,
218,502,0.21163,0.17625,0.14525,0.126,0.10349,0.08672,6629,472,82,,,,,,,
126,275,0.56527,0.46026,0.34301,0.27501,0.19508,0.1586,6814,203,48,,,,,,,
203,316,0.32452,0.27119,0.21962,0.18664,0.14827,0.11992,5009,378,63,,,,,,,
90,377,0.40384,0.24656,0.17078,0.14004,0.09513,0.08021,2228,463,95,,,,,,,
164,333,0.21576,0.16595,0.12007,0.09617,0.06947,0.05248,7130,414,137,,,,,,,
88,286,0.51861,0.28966,0.14985,0.08772,0.06019,0.05523,3691,169,126,,,,,,,
62,545,0.62225,0.40363,0.29112,0.25173,0.18696,0.16333,5972,269,45,,,,,,,
59,286,0.46372,0.24946,0.15737,0.12449,0.0745,0.06345,2373,438,116,,,,,,,
173,524,0.34072,0.27534,0.2217,0.19289,0.15795,0.13264,4368,386,53,,,,,,,
49,548,0.71842,0.48487,0.38599,0.34217,0.27411,0.24211,5593,335,30,,,,,,,
242,163,0.24743,0.21265,0.17449,0.14603,0.11457,0.0908,7431,180,87,,,,,,,
153,284,0.27934,0.22804,0.17486,0.14318,0.10523,0.08387,8400,465,89,,,,,,,
51,300,0.56033,0.27684,0.15234,0.0932,0.06594,0.05961,6199,241,119,,,,,,,
221,550,0.35538,0.31548,0.27011,0.23578,0.19703,0.16637,7328,169,43,,,,,,,
199,491,0.18246,0.12513,0.08722,0.07097,0.05117,0.0391,3717,454,179,,,,,,,
72,170,0.53387,0.20642,0.10025,0.08297,0.0376,0.03757,1289,235,187,,,,,,,
187,322,0.38374,0.32159,0.25884,0.21913,0.17012,0.1396,4959,324,54,,,,,,,
226,562,0.27009,0.21718,0.16716,0.13599,0.09959,0.07937,4702,165,92,,,,,,,
64,288,0.36906,0.19216,0.10673,0.08554,0.04649,0.04161,6230,355,171,,,,,,,
82,519,0.50448,0.31955,0.20183,0.16687,0.10892,0.09471,5420,218,77,,,,,,,
57,582,0.4331,0.17462,0.09145,0.07685,0.0398,0.03794,3458,274,189,,,,,,,
150,505,0.25793,0.17621,0.10621,0.07985,0.04458,0.03736,5107,199,188,,,,,,,
91,172,0.68108,0.51482,0.35301,0.24423,0.17626,0.14223,6326,347,52,,,,,,,
61,325,0.68966,0.40532,0.23214,0.14786,0.12565,0.09735,6974,171,77,,,,,,,
188,237,0.28486,0.19524,0.12648,0.09686,0.0588,0.04838,2881,230,150,,,,,,,
154,416,0.25496,0.19195,0.14287,0.1195,0.09093,0.07193,5011,496,101,,,,,,,
211,415,0.22471,0.15762,0.10651,0.08264,0.0527,0.04025,3404,243,170,,,,,,,
208,249,0.50604,0.40801,0.3297,0.28042,0.21805,0.18244,2109,436,43,,,,,,,
58,435,0.60403,0.32099,0.18596,0.12168,0.08951,0.0794,5606,203,91,,,,,,,
78,593,0.37158,0.19789,0.1239,0.10479,0.06818,0.05539,3445,344,122,,,,,,,
105,300,0.65307,0.51723,0.38061,0.2851,0.21971,0.18087,6556,232,42,,,,,,,
109,554,0.26418,0.16697,0.10805,0.08993,0.06018,0.04873,4927,410,140,,,,,,,
184,297,0.24865,0.20661,0.16364,0.13646,0.10583,0.08389,7630,469,90,,,,,,,
132,439,0.27911,0.21631,0.16309,0.13765,0.10633,0.08515,7206,475,85,,,,,,,
123,235,0.27908,0.18575,0.10454,0.07796,0.04014,0.03461,6895,176,198,,,,,,,
207,245,0.27949,0.21599,0.15932,0.12655,0.08802,0.06828,4007,272,107,,,,,,,
236,151,0.26295,0.16601,0.10952,0.08466,0.05218,0.03951,1762,353,171,,,,,,,
218,562,0.26598,0.21867,0.17188,0.14209,0.10948,0.08671,5644,186,84,,,,,,,
232,542,0.1761,0.1348,0.09819,0.07666,0.05393,0.03954,5648,210,183,,,,,,,
67,505,0.42692,0.25269,0.15418,0.1276,0.08055,0.07059,8239,271,103,,,,,,,
157,316,0.30171,0.16351,0.09322,0.0736,0.0406,0.03112,1611,309,200,,,,,,,
210,308,0.17422,0.13677,0.1007,0.0791,0.05632,0.04167,7337,261,175,,,,,,,
67,547,0.62782,0.26553,0.1402,0.08488,0.06152,0.05798,1826,185,124,,,,,,,
198,493,0.42829,0.37938,0.32424,0.28428,0.23624,0.20293,6715,218,35,,,,,,,
48,294,0.51449,0.24101,0.14333,0.11408,0.0638,0.05621,2364,348,129,,,,,,,
43,559,0.66559,0.45284,0.37022,0.33021,0.26984,0.23968,6234,404,30,,,,,,,
136,414,0.28199,0.18262,0.11741,0.09445,0.06047,0.04751,3426,356,143,,,,,,,
172,534,0.18578,0.13033,0.08833,0.07097,0.05005,0.03768,5151,397,182,,,,,,,
118,251,0.29196,0.19417,0.1125,0.0854,0.04656,0.03987,6590,225,175,,,,,,,
118,594,0.34361,0.17616,0.10245,0.085,0.05082,0.04059,1710,310,160,,,,,,,
58,341,0.52762,0.33048,0.22076,0.17919,0.11796,0.09954,7216,348,75,,,,,,,
202,339,0.31211,0.26285,0.21724,0.18848,0.15356,0.12698,5150,491,59,,,,,,,
130,381,0.286,0.20708,0.13066,0.09864,0.05795,0.04767,7968,185,149,,,,,,,
164,471,0.26771,0.19798,0.13117,0.09958,0.0612,0.04957,5697,173,146,,,,,,,
197,164,0.70553,0.58412,0.45929,0.3748,0.27755,0.22496,2354,239,35,,,,,,,
